id	loai	vi	en	tm	ghi_chu	src
s089	p	tổng giá trị danh mục bất động sản.	in total real estate portfolio value.			acf.s089_p
s090	li	landscape	landscape			acf.s090_li#1
s091	p	60% đất ven biển	60% seafront land bank			acf.s091_p#1
s092	p	Quỹ đất sở hữu vị trí đắc địa ngay sát bờ biển.	A land bank in prime positions directly on the coast.			acf.s092_p
s093	h3	Dự án tiêu biểu	Selected projects	100%: Selected projects		acf.s093_h3
s094	p	Dự án tiêu biểu của Pafilia	Selected Pafilia projects			acf.s094_p#1
s095	cta	Beachside Villa	Beachside Villa			acf.s095_cta
s096	cta	Coral Vista	Coral Vista			acf.s096_cta
s097	cta	Pafilia Plaza	Pafilia Plaza			acf.s097_cta
s098	h2	Tiến độ {1}dự án{/1}	{1}Project{/1} timeline	100% (gắn lại thẻ {1} {/1}): Project timeline		acf.s098_h2#1
s099	p	Đang cập nhật...	Details coming soon.	100%: Details coming soon.		acf.s099_p#1
s100	p	Anh/Chị nên liên hệ IMM Group để nhận tiến độ thi công, tình trạng căn và tài liệu mới nhất tại thời điểm tư vấn.	For current construction progress, unit availability, and project documents, please contact IMM Group.	100%: For current construction progress, unit availability, and project documents, please contact IMM Group.		acf.s100_p
s101	p	Sở hữu **bất động sản Cộng Hòa Síp** không chỉ là một tài sản sinh lời và tích sản an toàn bằng ngoại tệ. Việc sở hữu bất động sản Elysia Blu còn mở ra đặc quyền thường trú châu Âu vô giá cho cả gia đình.	**Cyprus real estate** can be more than an income-producing asset held in euros. Owning at Elysia Blu also opens a route to permanent residence in Cyprus for your whole family.	88%: **Greek real estate** can be more than an asset that produces income and holds value in a foreign currency. Owning at Kastella Bay also opens a route to residency in Europe (the {1}Golden Visa{/1}) for your whole family.		acf.s101_p#1
s102	h2	Lộ trình thường trú nhân{br} {1}vĩnh viễn tại Cộng Hòa Síp{/1}	Your route to{br} {1}permanent residence in Cyprus{/1}			acf.s102_h2#1
s103	h3	Đầu tư bất động sản đủ điều kiện	A qualifying real estate purchase	100%: A qualifying real estate purchase		acf.s103_h3
s104	p	Giá trị đầu tư từ 300.000 EUR + VAT, mua mới từ chủ đầu tư.	A qualifying property starts at €300,000 plus VAT and must be bought new from the developer.			acf.s104_p
s105	h3	Chuẩn bị hồ sơ	Prepare the file	100%: Prepare the file		acf.s105_h3
s106	p	Hồ sơ có thể gồm nhà đầu tư cùng vợ/chồng và con phụ thuộc. Ngoài sở hữu bất động sản, cần chứng minh có đủ mức thu nhập hàng năm.	The application can include you, your spouse, and your dependent children. Besides owning the property, you need to show a secured annual income.			acf.s106_p
s107	h3	Trở thành thường trú nhân vĩnh viễn	Become a permanent resident			acf.s107_h3
s108	p	Chỉ cần đến Síp 1 lần mỗi 2 năm để duy trì tình trạng.	You need to visit Cyprus once every 2 years to keep the status.		"#bo-qua-so: ""1 lần"" viết thành ""once"" cho tự nhiên"	acf.s108_p
s109	p	Thường trú nhân Síp là quyền cư trú tại Cộng Hòa Síp; không đồng nghĩa với quốc tịch Síp hoặc quyền sinh sống, làm việc tại toàn bộ EU.	Cyprus permanent residence is the right to live in Cyprus; it is not Cypriot citizenship, and it does not give the right to live or work across the whole EU.			acf.s109_p
s110	h2	Lợi thế thường trú nhân{br} {1}Cộng Hòa Síp{/1}	Advantages of{br} {1}Cyprus permanent residence{/1}	87%: {1}Cyprus{/1} Golden Visa		acf.s110_h2#1
s111	p	Quyền lợi khi có thường trú nhân Síp	What Cyprus permanent residence gives you			acf.s111_p
s112	p	holiday_village	holiday_village			acf.s112_p#1
s113	p	01	01			acf.s113_p
s114	h3	Sinh sống tại Cộng Hòa Síp	Living in Cyprus			acf.s114_h3
s115	li	Nhà đầu tư và gia đình được sinh sống, học tập và kinh doanh tại Cộng Hòa Síp theo quyền của thường trú nhân.	You and your family can live, study, and do business in Cyprus with the rights of a permanent resident.			acf.s115_li
s116	li	Được tiếp cận môi trường sống tiêu chuẩn châu Âu, khí hậu Địa Trung Hải và cộng đồng quốc tế.	Access to a European standard of living, a Mediterranean climate, and an international community.			acf.s116_li
s117	li	Thuận tiện hơn khi xin visa đến các nước châu Âu khác, tùy quy định từng quốc gia.	Visa applications to other European countries can be more straightforward, depending on each country's rules.			acf.s117_li
s118	p	{1}health_and_safety{/1}{2}school{/2}{3}business_center{/3}	{1}health_and_safety{/1}{2}school{/2}{3}business_center{/3}			acf.s118_p#1
s119	p	02	02			acf.s119_p
s120	h3	Y tế, giáo dục và kinh doanh	Healthcare, education, and business			acf.s120_h3
s121	li	Hệ thống y tế theo tiêu chuẩn châu Âu, áp dụng theo điều kiện của hệ thống GeSY.	A healthcare system to European standards, subject to the conditions of the General Healthcare System (GESY).			acf.s121_li
s122	li	Giáo dục theo chuẩn Anh Quốc, phù hợp với kế hoạch học tập dài hạn cho con.	Education on the British model, which suits a long-term education plan for your children.			acf.s122_li
s123	li	Thuế doanh nghiệp 15% từ năm 2026, thuộc nhóm cạnh tranh tại châu Âu.	Corporate tax of 15% from 2026, among the more competitive rates in Europe.			acf.s123_li
s124	li	Chính sách thuế cá nhân phụ thuộc tình trạng cư trú thuế, nguồn thu nhập và quy định hiện hành.	Personal tax depends on your tax residence status, your sources of income, and the rules in force.			acf.s124_li
s125	p	{1}verified_user{/1}{2}license{/2}	{1}verified_user{/1}{2}license{/2}			acf.s125_p#1
s126	p	03	03			acf.s126_p
s127	h3	Lưu ý về quyền thường trú	Points to note about permanent residence			acf.s127_h3
s128	li	Thường trú nhân Síp không đồng nghĩa với quốc tịch Síp.	Cyprus permanent residence is not Cypriot citizenship.			acf.s128_li
s129	li	Quyền sinh sống, làm việc tại các nước EU khác chỉ phát sinh khi nhà đầu tư có quốc tịch EU hoặc giấy phép cư trú/làm việc hợp lệ tại quốc gia đó.	The right to live and work in other EU countries arises only if you hold EU citizenship or a valid residence or work permit in that country.			acf.s129_li
s130	li	Quyền làm việc, kinh doanh và chính sách thuế cần được xét theo điều kiện cụ thể của chương trình và hồ sơ từng nhà đầu tư.	Your right to work and do business, and the tax treatment that applies, must be assessed against the program conditions and each investor's own file.			acf.s130_li
s131	h3	Lộ trình nhập quốc tịch Síp	The route to Cypriot citizenship	87%: The route to Greek citizenship		acf.s131_h3
s132	h4	Sở hữu quyền thường trú vĩnh viễn (PR)	Hold permanent residence (PR)			acf.s132_h4
s133	p	Gia hạn thẻ thường trú (vật lý) mỗi 5 năm với điều kiện còn duy trì bất động sản.	The physical permanent residence card is renewed every 5 years, provided you still own the property.			acf.s133_p
s134	h4	Đáp ứng điều kiện cư trú và ngôn ngữ	Meet the residence and language conditions			acf.s134_h4
s135	p	Cư trú thực tế tối thiểu 8 năm trong vòng 11 năm. Đạt trình độ tiếng Hy Lạp B1 và đạt bài kiểm tra hội nhập văn hóa.	At least 8 years of physical residence within an 11-year period, Greek language at CEFR level B1, and a pass in the cultural integration test.			acf.s135_p
s136	h4	Công dân EU	Cypriot (EU) citizenship			acf.s136_h4
s137	p	Cho phép đa tịch. Sở hữu Hộ chiếu Síp – Tự do di chuyển hơn 170 quốc gia.	Dual citizenship is allowed. A Cypriot passport gives visa-free travel to more than 170 destinations.			acf.s137_p
s138	h2	Nhận tư vấn dự án Elysia Blu & {br}{1}lộ trình thường trú nhân Síp{/1}	Talk to us about Elysia Blu & {br}{1}the Cyprus permanent residence route{/1}			acf.s138_h2#1
s139	cta	Yêu cầu tư vấn	Book a consultation	100%: Book a consultation	trung:s004	acf.s139_cta
s140	li	Chuyên viên IMM sẽ liên hệ tư vấn chi tiết và đánh giá khả năng thành công của hồ sơ.	An IMM advisor will contact you to discuss the project in detail and assess your eligibility.	100%: An IMM advisor will contact you to discuss the project in detail and assess your eligibility.		acf.s140_li
s141	li	Thông tin cá nhân được bảo mật theo Chính sách bảo mật của IMM Group.	Your personal information is kept confidential under IMM Group's Privacy Policy.	100%: Your personal information is kept confidential under IMM Group's Privacy Policy.		acf.s141_li
s142	p	balance	balance	100%: balance		acf.s142_p#1
s143	h3	Lưu ý thông tin	Important information	100%: Important information		acf.s143_h3
s144	p	Thông tin trên trang này nhằm cung cấp tổng quan về dự án Elysia Blu, không phải lời khuyên pháp lý, chứng khoán hoặc đầu tư cá nhân hóa.	The information on this page provides an overview of the Elysia Blu project. It is not legal, securities, or personalized investment advice.	95%: The information on this page provides an overview of the Kastella Bay project. It is not legal, securities, or personalized investment advice.		acf.s144_p
