id	loai	vi	en	tm	ghi_chu	src
s072	p	Không gian sống phù hợp với cư dân đô thị, chuyên gia, gia đình và khách thuê dài hạn.	The apartments suit city residents, professionals, families, and long-term tenants.			acf.s071_p
s073	h2	Chủ đầu tư &{br} {1}đơn vị phát triển{/1}	The developer &{br} {1}its track record{/1}	100% (gắn lại thẻ {br} {1} {/1}): Developer & track record		acf.s072_h2#1
s074	p	Pafilia - Nhà phát triển bất động sản nhà ở cao cấp hàng đầu tại Síp	Pafilia — an established developer of premium residential real estate in Cyprus	100%: Pafilia — an established developer of premium residential real estate in Cyprus		acf.s073_p
s075	h3	{1}diamond{/1}Năng lực và kinh nghiệm	{1}diamond{/1}Capability and experience	100%: {1}diamond{/1}Capability and experience		acf.s074_h3#1
s076	li	verified_user	verified_user	100%: verified_user		acf.s075_li#1
s077	p	Hơn 48 năm kinh nghiệm	More than 48 years of experience	100%: More than 48 years of experience		acf.s076_p#1
s078	p	trong lĩnh vực phát triển bất động sản.	in real estate development.	100%: in real estate development.		acf.s077_p
s079	li	apartment	apartment	100%: apartment		acf.s078_li#1
s080	p	Hơn 250 dự án	More than 250 projects	100%: More than 250 projects		acf.s079_p#1
s081	p	đã xây dựng tại Síp và Hy Lạp. Chủ đầu tư của ONE - tòa nhà ven biển cao nhất châu Âu.	built in Cyprus and Greece. The developer of ONE, the tallest seafront building in Europe.	100%: built in Cyprus and Greece. The developer of ONE, the tallest seafront building in Europe.		acf.s080_p
s082	li	euro_symbol	euro_symbol	100%: euro_symbol		acf.s081_li#1
s083	p	Hơn 3 tỷ EUR	More than €3 billion	100%: More than €3 billion		acf.s082_p#1
s084	p	tổng giá trị danh mục bất động sản.	in total real estate portfolio value.	100%: in total real estate portfolio value.		acf.s083_p
s085	li	landscape	landscape	100%: landscape	trung:s055	acf.s084_li#1
s086	p	60% đất ven biển	60% seafront land bank	100%: 60% seafront land bank		acf.s085_p#1
s087	p	Quỹ đất sở hữu vị trí đắc địa ngay sát bờ biển.	A land bank in prime positions directly on the coast.	100%: A land bank in prime positions directly on the coast.		acf.s086_p
s088	h3	Dự án tiêu biểu	Selected projects	100%: Selected projects		acf.s087_h3
s089	p	Pafilia Plaza	Pafilia Plaza	100%: Pafilia Plaza	trung:s002	acf.s088_p#1
s090	cta	Coral Vista	Coral Vista	100%: Coral Vista		acf.s089_cta
s091	cta	Beachside Villa	Beachside Villa	100%: Beachside Villa		acf.s090_cta
s092	cta	Elysia Blu	Elysia Blu	100%: Elysia Blu		acf.s091_cta
s093	h2	Thiết kế mô phỏng &{br} {1}tiến độ dự án{/1}	Renderings &{br} {1}project timeline{/1}			acf.s092_h2#1
s094	p	Anh/Chị nên liên hệ IMM Group để nhận tiến độ thi công, tình trạng căn và tài liệu mới nhất tại thời điểm tư vấn.	For current construction progress, unit availability, and project documents, please contact IMM Group.	100%: For current construction progress, unit availability, and project documents, please contact IMM Group.		acf.s093_p
s095	p	Đầu tư sở hữu căn hộ tại dự án **Pafilia Plaza**, nhà đầu tư và gia đình có thể xét lộ trình thường trú vĩnh viễn Cộng Hòa Síp khi đáp ứng điều kiện chương trình.	Owning an apartment at **Pafilia Plaza** can open the way to permanent residence in Cyprus for you and your family, once you meet the program conditions.			acf.s094_p#1
s096	h2	Lộ trình thường trú nhân{br} {1}vĩnh viễn tại Cộng Hòa Síp{/1}	Your route to{br} {1}permanent residence in Cyprus{/1}	100%: Your route to{br} {1}permanent residence in Cyprus{/1}		acf.s095_h2#1
s097	h3	Đầu tư bất động sản đủ điều kiện	A qualifying real estate purchase	100%: A qualifying real estate purchase		acf.s096_h3
s098	p	Giá trị đầu tư từ 300.000 EUR + VAT, mua mới từ chủ đầu tư.	A qualifying property starts at €300,000 plus VAT and must be bought new from the developer.	100%: A qualifying property starts at €300,000 plus VAT and must be bought new from the developer.		acf.s097_p
s099	h3	Chuẩn bị hồ sơ	Prepare the file	100%: Prepare the file		acf.s098_h3
s100	p	Hồ sơ có thể gồm nhà đầu tư cùng vợ/chồng và con phụ thuộc. Ngoài sở hữu bất động sản, cần chứng minh có đủ mức thu nhập hàng năm.	The application can include you, your spouse, and your dependent children. Besides owning the property, you need to show a secured annual income.	100%: The application can include you, your spouse, and your dependent children. Besides owning the property, you need to show a secured annual income.		acf.s099_p
s101	h3	Trở thành thường trú nhân vĩnh viễn	Become a permanent resident	100%: Become a permanent resident		acf.s100_h3
s102	p	Chỉ cần đến Síp 1 lần mỗi 2 năm để duy trì tình trạng.	You need to visit Cyprus once every 2 years to keep the status.	100%: You need to visit Cyprus once every 2 years to keep the status.	"#bo-qua-so: ""1 lần"" viết thành ""once"" cho tự nhiên"	acf.s101_p
s103	p	Thường trú nhân Síp là quyền cư trú tại Cộng Hòa Síp, không đồng nghĩa với quốc tịch Síp hoặc quyền sinh sống, làm việc tại toàn bộ EU.	Cyprus permanent residence is the right to live in Cyprus; it is not Cypriot citizenship, and it does not give the right to live or work across the whole EU.	99%: Cyprus permanent residence is the right to live in Cyprus; it is not Cypriot citizenship, and it does not give the right to live or work across the whole EU.		acf.s102_p
s104	h2	Lợi thế thường trú nhân{br} {1}Cộng Hòa Síp{/1}	Advantages of{br} {1}Cyprus permanent residence{/1}	100%: Advantages of{br} {1}Cyprus permanent residence{/1}		acf.s103_h2#1
s105	p	Quyền lợi khi có thường trú nhân vĩnh viễn Síp	What Cyprus permanent residence gives you	87%: What Cyprus permanent residence gives you		acf.s104_p
s106	p	verified_user	verified_user	100%: verified_user	trung:s076	acf.s105_p#1
s107	p	01	01			acf.s106_p
s108	h3	Sinh sống tại Cộng Hòa Síp	Living in Cyprus	100%: Living in Cyprus		acf.s107_h3
s109	li	Nhà đầu tư và gia đình được sinh sống, học tập và kinh doanh tại Cộng Hòa Síp theo quyền của thường trú nhân.	You and your family can live, study, and do business in Cyprus with the rights of a permanent resident.	100%: You and your family can live, study, and do business in Cyprus with the rights of a permanent resident.		acf.s108_li
s110	li	Được tiếp cận môi trường sống tiêu chuẩn châu Âu, hạ tầng hiện đại và cộng đồng quốc tế.	Access to a European standard of living, modern infrastructure, and an international community.	88%: Access to a European standard of living, a Mediterranean climate, and an international community.		acf.s109_li
s111	p	verified_user	verified_user	100%: verified_user	trung:s076	acf.s110_p#1
s112	p	02	02			acf.s111_p
s113	h3	Y tế và giáo dục	Healthcare and education	100%: Healthcare and education		acf.s112_h3
s114	li	Cộng Hòa Síp có hệ thống y tế và giáo dục theo tiêu chuẩn châu Âu.	Cyprus has healthcare and education systems built to European standards.			acf.s113_li
s115	li	Hệ thống giáo dục chịu ảnh hưởng chuẩn Anh Quốc, phù hợp với các gia đình có kế hoạch học tập dài hạn cho con.	The education system is shaped by the British model, which suits families planning a long-term education for their children.			acf.s114_li
s116	p	verified_user	verified_user	100%: verified_user	trung:s076	acf.s115_p#1
s117	p	03	03			acf.s116_p
s118	h3	Môi trường kinh doanh và thuế	Business environment and tax			acf.s117_h3
s119	li	Síp có môi trường kinh doanh minh bạch, hệ thống quy định rõ ràng.	Cyprus has a transparent business environment and a clear regulatory system.			acf.s118_li
s120	li	Thuế doanh nghiệp tại Síp là 12,5%, thuộc nhóm cạnh tranh tại châu Âu.	Corporate tax in Cyprus is 12.5%, among the more competitive rates in Europe.			acf.s119_li
s121	li	Các quyền lợi thuế cá nhân phụ thuộc tình trạng cư trú thuế và hồ sơ cụ thể của từng nhà đầu tư.	Personal tax benefits depend on your tax residence status and on each investor's own file.			acf.s120_li
s122	h3	Lộ trình nhập quốc tịch Síp	The route to Cypriot citizenship	100%: The route to Cypriot citizenship		acf.s121_h3
s123	h4	Sở hữu quyền thường trú vĩnh viễn (PR)	Hold permanent residence (PR)	100%: Hold permanent residence (PR)		acf.s122_h4
s124	p	Gia hạn thẻ thường trú (vật lý) mỗi 5 năm với điều kiện còn duy trì bất động sản.	The physical permanent residence card is renewed every 5 years, provided you still own the property.	100%: The physical permanent residence card is renewed every 5 years, provided you still own the property.		acf.s123_p
s125	h4	Đáp ứng điều kiện cư trú và ngôn ngữ	Meet the residence and language conditions	100%: Meet the residence and language conditions		acf.s124_h4
s126	p	Cư trú thực tế tối thiểu 8 năm trong vòng 11 năm. Đạt trình độ tiếng Hy Lạp B1 và đạt bài kiểm tra hội nhập văn hóa.	At least 8 years of physical residence within an 11-year period, Greek language at CEFR level B1, and a pass in the cultural integration test.	100%: At least 8 years of physical residence within an 11-year period, Greek language at CEFR level B1, and a pass in the cultural integration test.		acf.s125_p
s127	h4	Công dân EU	Cypriot (EU) citizenship	100%: Cypriot (EU) citizenship		acf.s126_h4
s128	p	Cho phép đa tịch. Sở hữu Hộ chiếu Síp – Tự do di chuyển hơn 170 quốc gia.	Dual citizenship is allowed. A Cypriot passport gives visa-free travel to more than 170 destinations.	100%: Dual citizenship is allowed. A Cypriot passport gives visa-free travel to more than 170 destinations.		acf.s127_p
s129	h2	Nhận tư vấn dự án Pafilia Plaza & {br}{1}lộ trình thường trú nhân Síp{/1}	Talk to us about Pafilia Plaza & {br}{1}the Cyprus permanent residence route{/1}	89%: Talk to us about Elysia Blu & {br}{1}the Cyprus permanent residence route{/1}		acf.s128_h2#1
s130	cta	Yêu cầu tư vấn	Book a consultation	100%: Book a consultation	trung:s004	acf.s129_cta
s131	li	Chuyên viên IMM sẽ liên hệ tư vấn chi tiết và đánh giá khả năng thành công của hồ sơ.	An IMM advisor will contact you to discuss the project in detail and assess your eligibility.	100%: An IMM advisor will contact you to discuss the project in detail and assess your eligibility.		acf.s130_li
s132	li	Thông tin cá nhân được bảo mật theo Chính sách bảo mật của IMM Group.	Your personal information is kept confidential under IMM Group's Privacy Policy.	100%: Your personal information is kept confidential under IMM Group's Privacy Policy.		acf.s131_li
s133	p	balance	balance	100%: balance		acf.s132_p#1
s134	h3	Lưu ý thông tin	Important information	100%: Important information		acf.s133_h3
s135	p	Thông tin trên trang này nhằm cung cấp tổng quan về dự án Pafilia Plaza, không phải lời khuyên pháp lý, chứng khoán hoặc đầu tư cá nhân hóa.	The information on this page provides an overview of the Pafilia Plaza project. It is not legal, securities, or personalized investment advice.	95%: The information on this page provides an overview of the Elysia Blu project. It is not legal, securities, or personalized investment advice.		acf.s134_p
