id	loai	vi	en	tm	ghi_chu	src
s017	h3	Cơ hội lên thường trú nhân	A route to permanent residence			acf.product_benefits_items[3].product_benefits_item_title
s018	li	Sau 5 năm, nhà đầu tư đủ điều kiện có thể xét lên thường trú nhân vĩnh viễn.	After 5 years, if you qualify, you can be considered for permanent residence.			acf.product_benefits_items[3].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s019	h3	Lộ trình quốc tịch Latvia	A route to Latvian citizenship			acf.product_benefits_items[4].product_benefits_item_title
s020	li	Sau 10 năm và đáp ứng điều kiện theo luật Latvia, nhà đầu tư có thể xét nộp hồ sơ quốc tịch.	After 10 years, and once you meet the conditions set by Latvian law, you can be considered for citizenship.			acf.product_benefits_items[4].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s021	h2	ƯU ĐIỂM ĐẦU TƯ ĐỊNH CƯ LATVIA	Why investors choose the Latvia Golden Visa		#bo-qua-tn: nhãn mục dùng tên sản phẩm, khớp H1	acf.product_advantages_title
s022	h3	Xét duyệt nhanh	Fast processing	100%: Fast processing		acf.product_advantages_items[0].product_advantages_item_title
s023	li	Thời gian xử lý hồ sơ tham khảo khoảng 30–90 ngày, tùy từng trường hợp.	Applications take about 30–90 days to process, depending on the case.			acf.product_advantages_items[0].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s024	h3	Mức đầu tư dễ tiếp cận	An accessible entry point			acf.product_advantages_items[1].product_advantages_item_title
s025	li	Có lựa chọn đầu tư cổ phần vào công ty Latvia từ 50.000 EUR.	One route is a share capital investment in a Latvian company, starting at €50,000.			acf.product_advantages_items[1].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s026	h3	Không yêu cầu cư trú liên tục	No continuous residence required	100%: No minimum stay requirement		acf.product_advantages_items[2].product_advantages_item_title
s027	li	Không bắt buộc sinh sống liên tục tại Latvia để duy trì thẻ tạm trú.	You are not required to live in Latvia continuously to keep the temporary residence permit.			acf.product_advantages_items[2].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s028	h3	Linh hoạt hình thức đầu tư	A choice of investment routes			acf.product_advantages_items[3].product_advantages_item_title
s029	li	Nhà đầu tư có thể chọn bất động sản hoặc đầu tư cổ phần vào doanh nghiệp.	You can choose between real estate and a share capital investment in a company.			acf.product_advantages_items[3].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s030	h3	Cửa ngõ vào Schengen	A gateway to the Schengen Area			acf.product_advantages_items[4].product_advantages_item_title
s031	li	Latvia là thành viên EU và Schengen, phù hợp với gia đình cần quyền đi lại châu Âu linh hoạt.	Latvia is a member of both the EU and the Schengen Area, which suits families who want flexible travel in Europe.			acf.product_advantages_items[4].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s032	h2	ĐIỀU KIỆN ĐẦU TƯ ĐỊNH CƯ LATVIA	Latvia Golden Visa requirements		#bo-qua-tn: nhãn mục dùng tên sản phẩm, khớp H1	acf.product_conditions_title
s033	h3	Điều kiện đương đơn	Applicant requirements	100%: Applicant requirements		acf.product_conditions_items[0].product_conditions_item_title
s034	li	Từ 18 tuổi trở lên.	Aged 18 or older.	100%: Aged 18 or older.		acf.product_conditions_items[0].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s035	li	Đạt yêu cầu về lý lịch an ninh và sức khỏe.	Meets background security and medical requirements.	96%: Meets background security and medical requirements.		acf.product_conditions_items[0].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s036	li	Chứng minh nguồn vốn đầu tư hợp pháp.	You document a lawful source of funds for the investment.	98%: You document a lawful source of funds for the investment		acf.product_conditions_items[0].product_conditions_item_bullets[2].product_conditions_item_bullet_text
s037	h3	Điều kiện người phụ thuộc	Requirements for dependents	87%: Dependent children		acf.product_conditions_items[1].product_conditions_item_title
s038	li	Người phụ thuộc đi kèm cần đạt yêu cầu về lý lịch an ninh và sức khỏe.	Dependents joining the application must meet the background security and medical requirements.	86%: The applicant and dependents must pass due diligence and medical checks.		acf.product_conditions_items[1].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s039	li	Hồ sơ gia đình được xem xét theo quy định tại thời điểm nộp.	Family applications are assessed under the rules in force when you file.			acf.product_conditions_items[1].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s040	h3	Phương án đầu tư bất động sản	The real estate route	100%: The real estate route		acf.product_conditions_items[2].product_conditions_item_title
s041	li	Đầu tư mua bất động sản trị giá 250.000 EUR tại Riga.	Purchase real estate in Riga valued at €250,000.			acf.product_conditions_items[2].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s042	li	Duy trì khoản đầu tư tối thiểu 5 năm.	Hold the investment for at least 5 years.			acf.product_conditions_items[2].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s043	h3	Phương án đầu tư cổ phần công ty	The share capital route			acf.product_conditions_items[3].product_conditions_item_title
s044	li	Đầu tư tối thiểu 50.000 EUR vào công ty tại Latvia có tối đa 50 nhân viên.	Invest at least €50,000 in the share capital of a Latvian company with up to 50 employees.			acf.product_conditions_items[3].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s045	li	Hoặc đầu tư tối thiểu 100.000 EUR vào công ty có trên 50 nhân viên.	Or invest at least €100,000 in a company with more than 50 employees.			acf.product_conditions_items[3].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s046	li	Công ty cần đảm bảo mức thuế thu nhập doanh nghiệp hằng năm tối thiểu 10.000 EUR.	The company must pay at least €10,000 a year in corporate income tax.			acf.product_conditions_items[3].product_conditions_item_bullets[2].product_conditions_item_bullet_text
s047	h2	QUY TRÌNH ĐẦU TƯ ĐỊNH CƯ LATVIA	The Latvia Golden Visa process		#bo-qua-tn: nhãn mục dùng tên sản phẩm, khớp H1	acf.product_process_title
s048	h3	Tư vấn và thẩm định hồ sơ	Consultation and file review	93%: Consultation and file review		acf.product_process_steps[0].product_process_step_title
s049	p	Đánh giá điều kiện đương đơn, nguồn vốn và lựa chọn đầu tư phù hợp.	We assess your eligibility, your source of funds, and which investment route fits you.			acf.product_process_steps[0].product_process_step_desc
s050	h3	Khảo sát nếu cần	An optional site visit			acf.product_process_steps[1].product_process_step_title
s051	p	Nhà đầu tư có thể khảo sát Latvia trước khi quyết định phương án đầu tư.	You can visit Latvia before deciding which route to take.			acf.product_process_steps[1].product_process_step_desc
s052	h3	Thực hiện đầu tư	Make the investment			acf.product_process_steps[2].product_process_step_title
s053	p	Hoàn tất khoản đầu tư theo hình thức đã chọn: bất động sản hoặc cổ phần công ty.	Complete the investment under the route you have chosen: real estate or company shares.			acf.product_process_steps[2].product_process_step_desc
s054	h3	Chuẩn bị và nộp hồ sơ	Prepare and file the application	92%: Prepare and file your application		acf.product_process_steps[3].product_process_step_title
s055	p	Hoàn thiện hồ sơ pháp lý, hồ sơ đầu tư và nộp đơn xin thẻ cư trú.	We complete the legal and investment file and submit your residence permit application.			acf.product_process_steps[3].product_process_step_desc
s056	h3	Nhận chấp thuận	Receive approval			acf.product_process_steps[4].product_process_step_title
s057	p	Khi hồ sơ được chấp thuận, nhà đầu tư sang Latvia đăng ký cư trú.	Once your file is approved, you travel to Latvia to register your residence.			acf.product_process_steps[4].product_process_step_desc
s058	h3	Duy trì điều kiện cư trú	Keep meeting the conditions			acf.product_process_steps[5].product_process_step_title
s059	p	Duy trì khoản đầu tư và các điều kiện theo quy định để gia hạn thẻ hoặc xét lộ trình dài hạn.	You maintain the investment and the other conditions so that the permit can be renewed and longer-term options can be considered.			acf.product_process_steps[5].product_process_step_desc
s060	cta	Xem tất cả dự án	View all projects	100%: View all projects		acf.product_projects_cta_label
s061	h2	Câu hỏi thường gặp về định cư Latvia	Latvia residence by investment FAQs			acf.product_faq_title
s062	h4	Thẻ cư trú Latvia có phải thường trú nhân không?	Is the Latvian residence permit the same as permanent residence?			acf.product_faq_items[0].product_faq_item_question
s063	p	Thẻ tạm trú Latvia	The Latvian temporary residence permit			acf.product_faq_items[0].product_faq_item_sections[0].product_faq_item_section_heading
s064	li	Không. Đây là thẻ tạm trú. Nhà đầu tư có thể xét lên thường trú nhân sau 5 năm nếu đáp ứng điều kiện.	No. It is a temporary residence permit. You can be considered for permanent residence after 5 years if you meet the conditions.			acf.product_faq_items[0].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s065	h4	Có được đi lại Schengen không?	Can I travel in the Schengen Area?			acf.product_faq_items[1].product_faq_item_question
s066	p	Quyền đi lại Schengen	Travel in the Schengen Area			acf.product_faq_items[1].product_faq_item_sections[0].product_faq_item_section_heading
s067	li	Có. Thẻ cư trú Latvia cho phép đi lại trong khối Schengen theo quy định lưu trú ngắn hạn.	Yes. The Latvian residence permit allows travel within the Schengen Area under the short-stay rules.			acf.product_faq_items[1].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s068	h4	Có cần cư trú liên tục tại Latvia không?	Do I have to live in Latvia continuously?			acf.product_faq_items[2].product_faq_item_question
s069	p	Điều kiện cư trú	Residence conditions			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_heading
s070	li	Không bắt buộc cư trú liên tục để duy trì thẻ tạm trú, nhưng nhà đầu tư cần đáp ứng điều kiện gia hạn theo quy định.	You are not required to live in Latvia continuously to keep the temporary residence permit, but you do need to meet the applicable renewal conditions.			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s071	h4	Có được làm việc tại Latvia không?	Can I work in Latvia?			acf.product_faq_items[3].product_faq_item_question
s072	p	Quyền làm việc	The right to work			acf.product_faq_items[3].product_faq_item_sections[0].product_faq_item_section_heading
s073	li	Có. Đương đơn và gia đình có thể làm việc tại Latvia khi có quyền cư trú hợp lệ.	Yes. You and your family can work in Latvia while you hold valid residence status.			acf.product_faq_items[3].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s074	h4	Có thể lên quốc tịch Latvia không?	Can I obtain Latvian citizenship?			acf.product_faq_items[4].product_faq_item_question
s075	p	Lộ trình quốc tịch	A route to citizenship	100%: A path to citizenship		acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_heading
s076	li	Có thể. Sau 10 năm và đáp ứng điều kiện theo luật Latvia, nhà đầu tư có thể xét nộp hồ sơ quốc tịch.	It is possible. After 10 years, and once you meet the conditions set by Latvian law, you can be considered for citizenship.			acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s077	h4	Rủi ro chính của chương trình là gì?	What are the main risks?			acf.product_faq_items[5].product_faq_item_question
s078	p	Rủi ro chính	The main risks	100%: Key risks		acf.product_faq_items[5].product_faq_item_sections[0].product_faq_item_section_heading
s079	li	Rủi ro thường nằm ở việc chọn tài sản/doanh nghiệp không phù hợp, hồ sơ nguồn tiền chưa rõ ràng hoặc không duy trì đúng điều kiện đầu tư.	The risks usually lie in choosing an unsuitable property or business, in a source of funds file that is not clear enough, or in failing to keep the investment conditions in place.			acf.product_faq_items[5].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
