id	loai	vi	en	tm	ghi_chu	src
s011	li	Chương trình Đầu tư Ireland (IIP) của Chính phủ Ireland, cấp quyền cư trú diện Stamp 4 cho nhà đầu tư ngoài EU và gia đình.	The Irish government's Immigrant Investor Programme (IIP), widely known as the Ireland golden visa, granted Stamp 4 residency to non-EU investors and their families. It closed to new applications on February 15, 2023. A limited number of €400,000 endowment allocations remain available through legally eligible projects.		#bo-qua-so: nêu lại ngưỡng €400,000 của s059 ở khối mở đầu #bo-qua-so: nêu lại mốc 15/02/2023 của s004 và ngưỡng €400,000 của s059 ở khối mở đầu	acf.product_hero_content[0].product_hero_content_text[0].product_hero_content_text_item
s012	li	Sinh sống, học tập và làm việc hoàn toàn bằng tiếng Anh giữa lòng EU	Live, study, and work entirely in English inside the EU			acf.product_hero_content[0].product_hero_content_text[1].product_hero_content_text_item
s013	li	Sau khi nhập tịch, công dân Ireland được quyền tự do sống tại cả 27 quốc gia EU và Anh Quốc	Once you naturalize as an Irish citizen, you are eligible to live across all 27 EU member states and, under the Common Travel Area, in the UK			acf.product_hero_content[0].product_hero_content_text[2].product_hero_content_text_item
s014	cta	Yêu cầu tư vấn	Book a consultation	100%: Book a consultation	trung:s008	acf.product_hero_cta[0].product_hero_cta_label
s015	h2	QUYỀN LỢI THƯỜNG TRÚ NHÂN IRELAND	Ireland Golden Visa benefits for your family		"#bo-qua-tn: Stamp 4 là quyền cư trú dài hạn có gia hạn, không phải permanent residence; tiêu đề dùng từ khoá ""ireland golden visa"""	acf.product_benefits_title
s016	h3	Quyền cư trú Stamp 4 cho cả gia đình	Stamp 4 residency for the whole family			acf.product_benefits_items[0].product_benefits_item_title
s017	li	Đương đơn + vợ/chồng + con dưới 24 tuổi	The main applicant, spouse, and children under 24			acf.product_benefits_items[0].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s018	li	Sinh sống, học tập và làm việc theo điều kiện Stamp 4	Live, study, and work under Stamp 4 conditions			acf.product_benefits_items[0].product_benefits_item_bullets[1].product_benefits_item_bullet_text
s019	h3	Giáo dục chất lượng cao tại châu Âu	A high-quality European education			acf.product_benefits_items[1].product_benefits_item_title
s020	li	Con cái được miễn học phí tới hết THPT	Free tuition for your children through the end of secondary school			acf.product_benefits_items[1].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s021	li	Nền giáo dục top đầu châu Âu, giảng dạy hoàn toàn bằng tiếng Anh - mở rộng cơ hội vào các đại học danh tiếng tại Anh, Mỹ và EU	One of Europe's leading education systems, taught entirely in English — opening paths to leading universities in the UK, the US, and the EU			acf.product_benefits_items[1].product_benefits_item_bullets[1].product_benefits_item_bullet_text
s022	li	Chất lượng tiệm cận Anh - chi phí thấp hơn đáng kể	Standards close to those in the UK, at a significantly lower cost			acf.product_benefits_items[1].product_benefits_item_bullets[2].product_benefits_item_bullet_text
s023	h3	Nhập tịch sau 5 năm	A path to citizenship after 5 years			acf.product_benefits_items[2].product_benefits_item_title
s024	li	Có thể đủ điều kiện xin nhập tịch sau khi đáp ứng yêu cầu cư trú thực tế	You may become eligible to apply for citizenship once you meet the reckonable residence requirement			acf.product_benefits_items[2].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s025	h3	Sau khi nhập tịch - Tự do sinh sống tại EU & Anh	After naturalization: freedom to live in the EU and the UK			acf.product_benefits_items[3].product_benefits_item_title
s026	li	Ireland cho phép công dân được tự do chọn sinh sống tại EU và Anh Quốc.	As an Irish citizen, you are eligible to live in the EU and, under the Common Travel Area, in the UK.			acf.product_benefits_items[3].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s027	h3	Hộ chiếu Ireland thuộc top 5 toàn cầu	An Irish passport ranked among the world's top 5			acf.product_benefits_items[4].product_benefits_item_title
s028	li	Miễn visa hoặc e-visa tại khoảng 190 điểm đến toàn cầu	Visa-free or eVisa access to roughly 190 destinations worldwide			acf.product_benefits_items[4].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s029	h3	Quyền lợi tại Anh Quốc thông qua Thỏa thuận CTA	Rights in the UK under the Common Travel Area			acf.product_benefits_items[5].product_benefits_item_title
s030	li	Công dân Ireland được sinh sống, học tập và làm việc tại Anh theo Thỏa thuận Common Travel Area (CTA)	Irish citizens may live, study, and work in the UK under the Common Travel Area (CTA)			acf.product_benefits_items[5].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s031	li	Được miễn kiểm tra ngoại ngữ khi đăng ký cư trú và nhập tịch Anh	Exemption from the English language requirement when applying for UK settlement and citizenship			acf.product_benefits_items[5].product_benefits_item_bullets[1].product_benefits_item_bullet_text
s032	h2	ƯU ĐIỂM CHƯƠNG TRÌNH ĐẦU TƯ IRELAND	What made the Ireland Immigrant Investor Programme (IIP) attractive			acf.product_advantages_title
s033	h3	Đầu tư SAU khi có chấp thuận sơ bộ	You invest only after pre-approval			acf.product_advantages_items[0].product_advantages_item_title
s034	li	Một trong số ít chương trình áp dụng cơ chế này	One of the few programs structured this way			acf.product_advantages_items[0].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s035	li	Giảm rủi ro cho khoản đầu tư và quyền cư trú Stamp 4	This reduces the risk to both your investment and your Stamp 4 residency			acf.product_advantages_items[0].product_advantages_item_bullets[1].product_advantages_item_bullet_text
s036	h3	Yêu cầu cư trú thấp	A light physical residence requirement			acf.product_advantages_items[1].product_advantages_item_title
s037	li	1 ngày/năm để duy trì Stamp 4	Just 1 day per year to maintain Stamp 4			acf.product_advantages_items[1].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s038	li	Lưu ý: yêu cầu này chỉ áp dụng cho việc duy trì quyền cư trú IIP, không phải điều kiện nhập tịch	Note: this applies only to maintaining IIP residency — it is not the requirement for citizenship			acf.product_advantages_items[1].product_advantages_item_bullets[1].product_advantages_item_bullet_text
s039	h3	Điều kiện tham gia đơn giản	Straightforward eligibility criteria	100%: Straightforward eligibility criteria		acf.product_advantages_items[2].product_advantages_item_title
s040	li	Không yêu cầu độ tuổi	No age requirement			acf.product_advantages_items[2].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s041	li	Không yêu cầu trình độ chuyên môn	No professional qualification requirement			acf.product_advantages_items[2].product_advantages_item_bullets[1].product_advantages_item_bullet_text
s042	li	Không yêu cầu sở hữu doanh nghiệp	No business ownership requirement			acf.product_advantages_items[2].product_advantages_item_bullets[2].product_advantages_item_bullet_text
s043	li	Không yêu cầu tiếng Anh	No English language requirement			acf.product_advantages_items[2].product_advantages_item_bullets[3].product_advantages_item_bullet_text
s044	li	Không yêu cầu khám sức khỏe	No medical examination requirement			acf.product_advantages_items[2].product_advantages_item_bullets[4].product_advantages_item_bullet_text
s045	h3	Thời gian thụ lý dao động trung bình 18 tháng	Processing times average around 18 months			acf.product_advantages_items[3].product_advantages_item_title
s046	li	Thời gian xét duyệt dự kiến phụ thuộc vào từng hồ sơ và tiến độ xử lý của Sở Di Trú.	Expected processing times depend on the individual application and on the workload at Immigration Service Delivery (ISD).			acf.product_advantages_items[3].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s047	h2	ĐIỀU KIỆN THAM GIA CHƯƠNG TRÌNH	Ireland golden visa requirements			acf.product_conditions_title
s048	h3	Điều kiện đương đơn	Applicant requirements	100%: Applicant requirements		acf.product_conditions_items[0].product_conditions_item_title
s049	li	Từ 18 tuổi - không giới hạn tuổi tối đa	Aged 18 or older, with no upper age limit	94%: Aged 18 or older, with no upper age limit.		acf.product_conditions_items[0].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s050	li	Đạt yêu cầu lý lịch an ninh	Meets security and background vetting requirements			acf.product_conditions_items[0].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s051	li	Tổng tài sản tối thiểu 2.000.000 EUR (~60 tỷ đồng)	Minimum net worth of €2 million		#bo-qua-so: số VND chỉ nhắc lại số EUR	acf.product_conditions_items[0].product_conditions_item_bullets[2].product_conditions_item_bullet_text
s052	h3	Người phụ thuộc đi kèm hồ sơ Vợ/chồng	Your spouse and dependent children			acf.product_conditions_items[1].product_conditions_item_title
s053	li	Con dưới 24 tuổi - độc thân, đang đi học toàn thời gian, phụ thuộc tài chính	Children under 24 who are unmarried, in full-time education, and financially dependent			acf.product_conditions_items[1].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s054	li	Đạt yêu cầu lý lịch an ninh	Meets security and background vetting requirements		trung:s050	acf.product_conditions_items[1].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s055	h3	Điều kiện đầu tư	Investment requirements	88%: Applicant requirements		acf.product_conditions_items[2].product_conditions_item_title
s056	li	Chứng minh nguồn gốc hợp pháp của vốn đầu tư.	Evidence that the investment capital comes from a lawful source.			acf.product_conditions_items[2].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s057	h3	2 phương án đầu tư	2 investment options			acf.product_conditions_items[3].product_conditions_item_title
s058	li	**Phương án 1**: Đầu tư 1.000.000 EUR (~30 tỷ đồng) vào doanh nghiệp / dự án đủ điều kiện. Duy trì khoản đầu tư trong 3 năm.	**Option 1**: Invest €1 million (approximately US$1.15 million) in a qualifying enterprise or project, and hold the investment for 3 years.		#bo-qua-so: số VND chỉ nhắc lại số EUR	acf.product_conditions_items[3].product_conditions_item_bullets[0].product_conditions_item_bullet_text#1
s059	li	**Phương án 2**: Trao tặng 400.000 EUR (~12 tỷ đồng) vào dự án xã hội (nghệ thuật, văn hóa, thể thao, giáo dục).	**Option 2**: Make an endowment of €400,000 (approximately US$459,000) to a social project in the arts, culture, sport or education.		#bo-qua-so: số VND chỉ nhắc lại số EUR	acf.product_conditions_items[3].product_conditions_item_bullets[1].product_conditions_item_bullet_text#1
s060	p	Lưu ý: Ireland IIP đã ngừng nhận hồ sơ mới từ 15/02/2023. IMM Group đang giữ một số suất Trao tặng hợp lệ - số lượng còn hạn chế - từ các dự án đủ điều kiện pháp lý trước thời điểm trên.	Please note: the Ireland IIP stopped accepting new applications on February 15, 2023. IMM Group holds a limited number of eligible endowment places from projects that met the legal criteria before that date.			acf.product_conditions_items[3].product_conditions_item_footnote
s061	h2	QUY TRÌNH ĐẦU TƯ	Ireland golden visa process, step by step			acf.product_process_title
s062	h3	Đặt cọc & thẩm định	Deposit and due diligence	100%: Deposit and due diligence		acf.product_process_steps[0].product_process_step_title
s063	p	Ký thỏa thuận đặt cọc và thẩm định hồ sơ ban đầu.	Sign the deposit agreement and complete the initial due diligence on your file.	98%: Sign the deposit agreement and complete the initial due diligence on your file		acf.product_process_steps[0].product_process_step_desc
s064	h3	Ký hợp đồng	Sign the contracts	100%: Sign the contracts		acf.product_process_steps[1].product_process_step_title
s065	p	Hoàn tất hợp đồng dịch vụ IMM Group và hợp đồng thiết lập, triển khai đầu tư.	Complete the IMM Group service agreement together with the contracts that establish and implement the investment.			acf.product_process_steps[1].product_process_step_desc
s066	h3	Chuẩn bị & nộp hồ sơ	Prepare and file your application			acf.product_process_steps[2].product_process_step_title
s067	p	Chuẩn bị hồ sơ pháp lý và nộp hồ sơ xin quyền cư trú Ireland (IIP).	Prepare the legal documentation and file your application for Irish residency under the Immigrant Investor Programme (IIP).			acf.product_process_steps[2].product_process_step_desc
s068	h3	Nhận chấp thuận sơ bộ	Receive pre-approval			acf.product_process_steps[3].product_process_step_title
s069	p	Chính phủ Ireland xem xét và cấp chấp thuận sơ bộ.	The Irish government reviews the application and issues pre-approval.			acf.product_process_steps[3].product_process_step_desc
s070	h3	Chuyển vốn đầu tư	Transfer your investment	100%: Transfer your investment		acf.product_process_steps[4].product_process_step_title
s071	p	Thực hiện chuyển vốn đầu tư sau khi hồ sơ được chấp thuận sơ bộ.	Transfer the investment capital once the application has received pre-approval.			acf.product_process_steps[4].product_process_step_desc
s072	h3	Sang Ireland hoàn thành thủ tục	Travel to Ireland to complete the formalities			acf.product_process_steps[5].product_process_step_title
s073	p	Sang Ireland hoàn thành các thủ tục và lấy dấu vân tay. Nhận thẻ cư trú (Stamp 4) ngay trong chuyến đi.	Travel to Ireland to complete the remaining formalities and provide your fingerprints. You receive your residence permit (Stamp 4) during the same trip.			acf.product_process_steps[5].product_process_step_desc
s074	cta	Xem tất cả dự án	View all projects	100%: View all projects		acf.product_projects_cta_label
s075	h2	Có thể bạn quan tâm	You may also be interested in	100%: You may also be interested in		acf.product_care_title
s076	h3	Có thể bạn quan tâm	You may also be interested in	100%: You may also be interested in	trung:s075	acf.product_care_service_title
s077	p	Tìm hiểu các dịch vụ tư vấn từ IMM Group:	Explore IMM Group's other advisory services:	100%: Explore IMM Group's other advisory services:		acf.product_care_service_desc#1
s078	li	Quốc tịch & thường trú nhân châu Âu	European citizenship and residency	100%: European Citizenship & Residency	#bo-qua-tn: tên trang đã chốt trên site, giữ nguyên cho nhất quán	acf.product_care_service_links[0].product_care_service_link_title
s079	li	Thường trú nhân Hy Lạp	Greece Golden Visa	100%: Greece Golden Visa	#bo-qua-tn: tên trang đã chốt trên site, giữ nguyên cho nhất quán	acf.product_care_service_links[1].product_care_service_link_title
s080	li	Thường trú nhân Cộng hòa Síp (Cyprus)	Cyprus Golden Visa	100%: Cyprus Residency by Investment	#bo-qua-tn: tên trang đã chốt trên site, giữ nguyên cho nhất quán #bo-qua-tn: nhãn liên kết dùng tên trang tiếng Anh của trang đích	acf.product_care_service_links[2].product_care_service_link_title
s081	li	Thương trú nhân Latvia	Latvia residency by investment	100%: Latvia Residency by Investment	#bo-qua-tn: tên trang đã chốt trên site, giữ nguyên cho nhất quán #bo-qua-tn: trang Latvia chưa dịch nên nhãn giữ dạng mô tả, viết thường như các nhãn cùng khối	acf.product_care_service_links[3].product_care_service_link_title
s082	li	Thường trú nhân Malta	Malta Golden Visa	100%: Malta Residency by Investment	#bo-qua-tn: tên trang đã chốt trên site, giữ nguyên cho nhất quán #bo-qua-tn: nhãn liên kết dùng tên trang tiếng Anh của trang đích	acf.product_care_service_links[4].product_care_service_link_title
s083	li	Thường trú nhân Bồ Đào Nha	Portugal Golden Visa	100%: Portugal Residency by Investment	#bo-qua-tn: tên trang đã chốt trên site, giữ nguyên cho nhất quán #bo-qua-tn: trang Bồ Đào Nha chưa dịch; dùng tên ngành phổ biến, khớp nhãn ở các trang khác	acf.product_care_service_links[5].product_care_service_link_title
s084	li	Thường trú nhân Hungary	Hungary residency by investment	100%: Hungary Residency by Investment	#bo-qua-tn: tên trang đã chốt trên site, giữ nguyên cho nhất quán #bo-qua-tn: trang Hungary chưa dịch nên nhãn giữ dạng mô tả, viết thường	acf.product_care_service_links[6].product_care_service_link_title
s085	li	Thường trú nhân Bulgaria	Bulgaria Golden Visa	100%: Bulgaria Residency by Investment	#bo-qua-tn: tên trang đã chốt trên site, giữ nguyên cho nhất quán #bo-qua-tn: nhãn liên kết dùng tên trang tiếng Anh của trang đích	acf.product_care_service_links[7].product_care_service_link_title
s086	h3	Hiểu về Ireland	Understanding Ireland			acf.product_care_topics_title
s087	p	Chuyên trang IMM Group tổng hợp các thông tin hữu ích với các chủ đề:	IMM Group's resource hub brings together practical information on the following topics:	100%: IMM Group's resource hub brings together practical information on the following topics:		acf.product_care_topics_desc#1
s088	li	Cuộc sống tại Ireland	Living in Ireland			acf.product_care_topics_links[0].product_care_topics_link_title
s089	li	Giáo dục Ireland	Education in Ireland			acf.product_care_topics_links[1].product_care_topics_link_title
s090	li	Văn hóa Ireland	Irish culture			acf.product_care_topics_links[2].product_care_topics_link_title
s091	li	Y tế tại Ireland	Healthcare in Ireland			acf.product_care_topics_links[3].product_care_topics_link_title
s092	li	Thuế Ireland	Taxation in Ireland			acf.product_care_topics_links[4].product_care_topics_link_title
s093	li	Kinh doanh tại Ireland	Doing business in Ireland			acf.product_care_topics_links[5].product_care_topics_link_title
s094	li	Những câu chuyện định cư Ireland truyền cảm hứng	Inspiring Irish immigration journeys	90%: Inspiring U.S. immigration journeys		acf.product_care_topics_links[6].product_care_topics_link_title
s095	h2	CÂU HỎI THƯỜNG GẶP	Frequently asked questions	100%: Frequently asked questions		acf.product_faq_title
s096	h4	Có thể mua BĐS để lấy định cư Ireland?	Can you buy real estate to get Irish residency?			acf.product_faq_items[0].product_faq_item_question
s097	p	Không - Ireland IIP không có phương án mua BĐS	No — the Ireland IIP has no real estate purchase option.			acf.product_faq_items[0].product_faq_item_sections[0].product_faq_item_section_heading
s098	p	Chỉ có 2 phương án:	There are only 2 options:			acf.product_faq_items[0].product_faq_item_sections[1].product_faq_item_section_heading
s099	li	Trao tặng 400.000 EUR (~12 tỷ đồng) vào dự án xã hội	An endowment of €400,000 to a social project		#bo-qua-so: số VND chỉ nhắc lại số EUR	acf.product_faq_items[0].product_faq_item_sections[1].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s100	li	Đầu tư 1 triệu EUR (~30 tỷ đồng) vào doanh nghiệp - duy trì 3 năm	An investment of €1 million in an enterprise — held for 3 years		#bo-qua-so: số VND chỉ nhắc lại số EUR	acf.product_faq_items[0].product_faq_item_sections[1].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s101	h4	Nhà đầu tư Việt Nam thường chọn phương án nào?	Which option do most investors choose?			acf.product_faq_items[1].product_faq_item_question
s102	li	Phần lớn nhà đầu tư Việt chọn phương án Trao tặng	In practice, most of our clients have chosen the endowment option			acf.product_faq_items[1].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s103	li	IMM Group là đơn vị đầu tiên triển khai hồ sơ Ireland tại Việt Nam (từ 2017).	IMM Group was the first firm to process Ireland applications in Vietnam (since 2017).		#viet-nam-hop-le	acf.product_faq_items[1].product_faq_item_sections[0].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s104	p	3 lý do nhà đầu tư Việt chọn Trao tặng	Three reasons clients choose the endowment option			acf.product_faq_items[1].product_faq_item_sections[1].product_faq_item_section_heading
s105	li	Chi phí thấp nhất - 400.000 EUR (~12 tỷ đồng)	Lowest cost — €400,000		#bo-qua-so: số VND chỉ nhắc lại số EUR	acf.product_faq_items[1].product_faq_item_sections[1].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s106	li	Thủ tục gọn nhẹ - không cần duy trì khoản đầu tư trong 3 năm	Simpler process — no need to maintain the investment for 3 years			acf.product_faq_items[1].product_faq_item_sections[1].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s107	li	Phù hợp tiến độ cho con sang học, hưởng miễn học phí	Aligns with the timeline for children to relocate and study with free tuition			acf.product_faq_items[1].product_faq_item_sections[1].product_faq_item_section_bullets[2].product_faq_item_section_bullet_text
s108	h4	Visa Stamp 4 là gì?	What is a Stamp 4 visa in Ireland?			acf.product_faq_items[2].product_faq_item_question
s109	p	Stamp 4 - quyền cư trú dài hạn theo chương trình IIP	Stamp 4 — long-term residence status under the IIP			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_heading
s110	li	Stamp 4 là dạng quyền cư trú (không phải visa); thẻ vật lý là Irish Residence Permit (IRP)	Stamp 4 is a form of residence permission (not a visa); the physical card is the Irish Residence Permit (IRP)			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s111	li	Cấp sau khi hồ sơ được ISD Ireland phê duyệt - thời gian xử lý tùy tiến độ ISD	Issued after the application is approved by ISD in Ireland — processing time depends on ISD schedules			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s112	li	Cho phép sinh sống, làm việc, kinh doanh, học tập tại Ireland theo điều kiện Stamp 4	Allows you to live, work, do business, and study in Ireland under Stamp 4 conditions			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_bullets[2].product_faq_item_section_bullet_text
s113	li	Có thời hạn và phải gia hạn theo quy định	Has a fixed validity period and must be renewed as required			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_bullets[3].product_faq_item_section_bullet_text
s114	li	Khi đáp ứng đủ điều kiện cư trú thực tế, có thể nộp hồ sơ xin nhập tịch	Once you meet the reckonable residence requirements, you may apply for naturalization			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_bullets[4].product_faq_item_section_bullet_text
s115	h4	Stamp 4 có tự do đi Schengen & EU?	Does Stamp 4 allow free travel in the Schengen Area and the EU?			acf.product_faq_items[3].product_faq_item_question
s116	li	Stamp 4 chưa miễn visa Schengen	Stamp 4 does not yet provide visa-free access to the Schengen Area			acf.product_faq_items[3].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s117	li	Đi Schengen vẫn cần xin visa du lịch	Travel to the Schengen Area still requires a travel visa			acf.product_faq_items[3].product_faq_item_sections[0].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s118	li	Khi có tình trạng cư trú Ireland, thủ tục xin visa Schengen có thể thuận lợi hơn	Holding Irish residence status may make the Schengen visa process more straightforward			acf.product_faq_items[3].product_faq_item_sections[0].product_faq_item_section_bullets[2].product_faq_item_section_bullet_text
s119	li	Sau khi nhập tịch Ireland: đủ điều kiện đi lại, sinh sống, làm việc, học tập tại các nước EU theo quy định.	After naturalizing as an Irish citizen: eligible to travel, live, work, and study in EU countries, subject to the applicable rules.			acf.product_faq_items[3].product_faq_item_sections[0].product_faq_item_section_bullets[3].product_faq_item_section_bullet_text
s120	h4	Khác nhau Schengen & EU?	What is the difference between the Schengen Area and the EU?	100%: What is the difference between the Schengen Area and the EU?		acf.product_faq_items[4].product_faq_item_question
s121	p	Schengen ≠ EU	The Schengen Area is not the same thing as the EU	100%: The Schengen Area is not the same thing as the EU		acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_heading
s122	li	EU - Liên minh châu Âu: 27 quốc gia, tổ chức liên Chính phủ	EU — the European Union: 27 countries, an intergovernmental organization			acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s123	li	Schengen: hiện gồm 29 quốc gia cho phép tự do đi lại	Schengen: currently 29 countries that allow free movement			acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s124	li	Ireland là thành viên EU nhưng KHÔNG thuộc Schengen	Ireland is an EU member but is not part of the Schengen Area			acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_bullets[2].product_faq_item_section_bullet_text
s125	li	Stamp 4 vẫn cần xin visa Schengen khi đi du lịch.	Stamp 4 holders still need a Schengen visa for travel.			acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_bullets[3].product_faq_item_section_bullet_text
s126	h4	Con cái có thể đi học tại các nước EU khác?	Can your children study in other EU countries?			acf.product_faq_items[5].product_faq_item_question
s127	li	Không - với Stamp 4, con chỉ được học tại Ireland	No — with Stamp 4, children may only study in Ireland			acf.product_faq_items[5].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s128	li	Sang nước EU khác: cần xin visa du học	To study in another EU country: a student visa is required			acf.product_faq_items[5].product_faq_item_sections[0].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s129	li	Muốn học tự do tại EU: cần nhập tịch Ireland (khi đủ điều kiện)	To study freely across the EU: Irish citizenship is required (once you are eligible)			acf.product_faq_items[5].product_faq_item_sections[0].product_faq_item_section_bullets[2].product_faq_item_section_bullet_text
s130	h4	Có phải đóng thuế cho thu nhập ngoài Ireland?	Do you pay Irish tax on income earned outside Ireland?			acf.product_faq_items[6].product_faq_item_question
s131	li	Nghĩa vụ thuế phụ thuộc tax residency và nguồn thu nhập	Tax obligations depend on tax residency and the source of the income			acf.product_faq_items[6].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s132	li	Theo quy định Ireland, cá nhân được xác định là tax resident khi cư trú đủ ngưỡng thời gian quy định (thường trên 183 ngày/năm hoặc theo công thức cộng dồn)	Under Irish rules, an individual is treated as a tax resident once they are present for the required time thresholds (generally more than 183 days per year, or under a cumulative formula)			acf.product_faq_items[6].product_faq_item_sections[0].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s133	li	Trường hợp chỉ cư trú ngắn ngày tại Ireland (ví dụ 1 ngày/năm) thường không đạt ngưỡng tax resident	Short stays in Ireland (for example, 1 day per year) generally do not meet the tax residency thresholds			acf.product_faq_items[6].product_faq_item_sections[0].product_faq_item_section_bullets[2].product_faq_item_section_bullet_text
s134	li	Khuyến nghị tham vấn chuyên gia thuế trước khi triển khai	We recommend consulting an independent tax advisor before proceeding			acf.product_faq_items[6].product_faq_item_sections[0].product_faq_item_section_bullets[3].product_faq_item_section_bullet_text
s135	h4	Thời hạn & gia hạn Stamp 4	Stamp 4 validity and renewal			acf.product_faq_items[7].product_faq_item_question
s136	p	Stamp 4 - Lộ trình gia hạn	Stamp 4 — renewal timeline			acf.product_faq_items[7].product_faq_item_sections[0].product_faq_item_section_heading
s137	li	Cấp lần đầu: 2 năm	First issued for: 2 years			acf.product_faq_items[7].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s138	li	Gia hạn lần 1: thêm 3 năm	First renewal: an additional 3 years		"#bo-qua-so: ""lần 1"" là số thứ tự, tiếng Anh viết ""first renewal"""	acf.product_faq_items[7].product_faq_item_sections[0].product_faq_item_section_bullets[1].product_faq_item_section_bullet_text
s139	li	Các lần gia hạn tiếp theo: 5 năm/lần	Subsequent renewals: 5 years each			acf.product_faq_items[7].product_faq_item_sections[0].product_faq_item_section_bullets[2].product_faq_item_section_bullet_text
