id	loai	vi	en	tm	ghi_chu	src
s018	li	Được nhập cảnh và xuất cảnh nhiều lần giữa Việt Nam và Úc trong thời hạn visa.	Holders can move between Australia and their home country as often as they need while the visa is valid.			acf.product_benefits_items[3].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s019	h3	Hướng tới thường trú 888C	A pathway to 888C permanent residence			acf.product_benefits_items[4].product_benefits_item_title
s020	li	Có thể xin thường trú nhân 888C khi đáp ứng điều kiện đầu tư và cư trú.	Holders can apply for 888C permanent residence once the investment and residence requirements are met.			acf.product_benefits_items[4].product_benefits_item_bullets[0].product_benefits_item_bullet_text
s021	h2	ƯU ĐIỂM VISA 188C	Advantages of the 188C visa	85%: Advantages of the EB-1C visa		acf.product_advantages_title
s022	h3	Không giới hạn độ tuổi	No age limit	100%: No age limit		acf.product_advantages_items[0].product_advantages_item_title
s023	li	188C không giới hạn tuổi tối đa của đương đơn.	The 188C set no maximum age for the applicant.	86%: The stream set no maximum age for the applicant.		acf.product_advantages_items[0].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s024	h3	Không yêu cầu thang điểm di trú	No points test		#bo-qua-tn: dòng chốt «thang điểm di trú» = «selection factor grid» là tên của New Brunswick (Canada); Úc gọi là points test — xem dòng «thang điểm di trú Úc»	acf.product_advantages_items[1].product_advantages_item_title
s025	li	Không cần đạt điểm di trú như các diện 188A hoặc 188B.	Unlike the 188A and 188B streams, the 188C had no points threshold to meet.			acf.product_advantages_items[1].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s026	h3	Không cần vận hành doanh nghiệp	No business to run			acf.product_advantages_items[2].product_advantages_item_title
s027	li	Nhà đầu tư tham gia qua hình thức đầu tư quỹ, không phải trực tiếp thành lập hoặc điều hành doanh nghiệp tại Úc.	Investment was made through funds rather than by establishing or running a business in Australia.			acf.product_advantages_items[2].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s028	h3	Đầu tư thụ động qua quỹ	Passive investment through funds			acf.product_advantages_items[3].product_advantages_item_title
s029	li	Khoản đầu tư có thể tạo phân phối lợi nhuận theo hiệu quả quỹ, nhưng không cam kết mức lợi nhuận cố định.	The investment may produce distributions depending on how the funds perform, and no fixed rate of return is promised.			acf.product_advantages_items[3].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s030	h3	Yêu cầu cư trú thấp	A light physical residence requirement	100%: A light physical residence requirement		acf.product_advantages_items[4].product_advantages_item_title
s031	li	Để xét 888C, đương đơn chính cần cư trú tối thiểu 40 ngày/năm, hoặc vợ/chồng đi kèm cư trú tối thiểu 180 ngày/năm.	For the 888C stage, the main applicant needs to spend at least 40 days a year in Australia, or the accompanying spouse or partner at least 180 days a year.			acf.product_advantages_items[4].product_advantages_item_bullets[0].product_advantages_item_bullet_text
s032	h2	ĐIỀU KIỆN THAM GIA 188C	Who could apply for the 188C visa	87%: Who can apply		acf.product_conditions_title
s033	h3	Điều kiện đương đơn	Applicant requirements	100%: Applicant requirements		acf.product_conditions_items[0].product_conditions_item_title
s034	li	Đầu tư 5.000.000 AUD vào quỹ đủ điều kiện tại Úc.	Invest A$5,000,000 in a complying significant investment in Australia.			acf.product_conditions_items[0].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s035	li	Chứng minh tổng tài sản hợp pháp tối thiểu 5.000.000 AUD.	Evidence of a lawful net worth of at least A$5,000,000.			acf.product_conditions_items[0].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s036	li	Được một bang hoặc vùng lãnh thổ Úc bảo lãnh.	Nomination by an Australian state or territory.			acf.product_conditions_items[0].product_conditions_item_bullets[2].product_conditions_item_bullet_text
s037	li	Đạt yêu cầu lý lịch an ninh và sức khỏe.	Meet the background and medical requirements.	100%: Clear security, background and medical checks.		acf.product_conditions_items[0].product_conditions_item_bullets[3].product_conditions_item_bullet_text
s038	h3	Cấu trúc phân bổ vốn	How the investment had to be allocated			acf.product_conditions_items[1].product_conditions_item_title
s039	li	Tối thiểu 1.000.000 AUD vào quỹ đầu tư mạo hiểm và vốn tư nhân.	At least A$1,000,000 in venture capital and growth private equity funds.			acf.product_conditions_items[1].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s040	li	Tối thiểu 1.500.000 AUD vào quỹ công ty mới hoặc đang phát triển.	At least A$1,500,000 in emerging companies funds.			acf.product_conditions_items[1].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s041	li	Tối thiểu 2.500.000 AUD vào quỹ đầu tư cân bằng.	At least A$2,500,000 in a balancing investment.			acf.product_conditions_items[1].product_conditions_item_bullets[2].product_conditions_item_bullet_text
s042	h3	Người phụ thuộc đi kèm	Dependents who could be included	100%: Dependents you can include		acf.product_conditions_items[2].product_conditions_item_title
s043	li	Vợ/chồng hoặc bạn đời có chứng minh quan hệ.	A spouse or de facto partner, with evidence of the relationship.			acf.product_conditions_items[2].product_conditions_item_bullets[0].product_conditions_item_bullet_text
s044	li	Con dưới 23 tuổi, độc thân và phụ thuộc tài chính.	Children under 23 who are unmarried and financially dependent.	94%: Children under 30 who are unmarried and financially dependent		acf.product_conditions_items[2].product_conditions_item_bullets[1].product_conditions_item_bullet_text
s045	h2	QUY TRÌNH XIN VISA 188C	The 188C application process	89%: The EB-1C application process		acf.product_process_title
s046	h3	Thẩm định và chuẩn bị hồ sơ	Assessment and case preparation	100%: Assessment and case preparation		acf.product_process_steps[0].product_process_step_title
s047	p	Đánh giá điều kiện đương đơn, tài sản, nguồn vốn và khả năng đáp ứng yêu cầu chương trình.	Review of the applicant's profile, assets, source of funds, and ability to meet the program's requirements.			acf.product_process_steps[0].product_process_step_desc
s048	h3	Thiết kế danh mục đầu tư	Designing the investment portfolio			acf.product_process_steps[1].product_process_step_title
s049	p	Lựa chọn cấu trúc đầu tư phù hợp cùng đơn vị quản lý quỹ và chuyên gia tài chính.	Choosing a suitable investment structure with fund managers and financial advisors.			acf.product_process_steps[1].product_process_step_desc
s050	h3	Nộp EOI và xin bảo lãnh bang	Expression of Interest and state or territory nomination			acf.product_process_steps[2].product_process_step_title
s051	p	Nộp thư bày tỏ nguyện vọng và xin bảo lãnh từ bang hoặc vùng lãnh thổ Úc.	Lodging an Expression of Interest (EOI) and applying for nomination from an Australian state or territory.			acf.product_process_steps[2].product_process_step_desc
s052	h3	Nộp hồ sơ visa 188C	Lodging the 188C application			acf.product_process_steps[3].product_process_step_title
s053	p	Sau khi có bảo lãnh, nộp hồ sơ visa cho Bộ Di trú Úc.	Once nomination was granted, the visa application was lodged with the Department of Home Affairs.			acf.product_process_steps[3].product_process_step_desc
s054	h3	Thực hiện đầu tư khi được yêu cầu	Making the investment when required			acf.product_process_steps[4].product_process_step_title
s055	p	Chuyển tiền đầu tư vào các quỹ đủ điều kiện và hoàn tất yêu cầu sức khỏe.	Transferring the capital into the complying significant investment and completing the health examinations.			acf.product_process_steps[4].product_process_step_desc
s056	h3	Nhận visa và duy trì điều kiện	Visa grant and ongoing conditions			acf.product_process_steps[5].product_process_step_title
s057	p	Sau khi được cấp visa, nhà đầu tư sang Úc, duy trì khoản đầu tư và đáp ứng điều kiện cư trú để xét 888C.	After the visa is granted, the investor moves to Australia, holds the investment, and meets the residence conditions for the 888C stage.			acf.product_process_steps[5].product_process_step_desc
s058	cta	Xem tất cả dự án	View all projects	100%: View all projects		acf.product_projects_cta_label
s059	h2	Có thể bạn quan tâm	You may also be interested in	100%: You may also be interested in		acf.product_care_title
s060	h3	Có thể bạn quan tâm	You may also be interested in	100%: You may also be interested in	trung:s059	acf.product_care_service_title
s061	p	Tìm hiểu các dịch vụ tư vấn từ IMM Group:	Explore IMM Group's advisory services:	100%: Explore IMM Group's advisory services:		acf.product_care_service_desc#1
s062	li	Đầu tư định cư Úc	Australia investment immigration	100%: Australia investment immigration		acf.product_care_service_links[0].product_care_service_link_title
s063	li	Visa Úc diện doanh nhân 188A	Australia 188A Business Innovation visa			acf.product_care_service_links[1].product_care_service_link_title
s064	li	Visa Úc diện đầu tư 188B	Australia 188B Investor visa			acf.product_care_service_links[2].product_care_service_link_title
s065	li	Visa Úc diện doanh nhân 888A	Australia 888A Business Innovation visa			acf.product_care_service_links[3].product_care_service_link_title
s066	li	Visa Úc diện đầu tư 888B	Australia 888B Investor visa			acf.product_care_service_links[4].product_care_service_link_title
s067	li	Visa Úc diện đầu tư trọng yếu 888C	Australia 888C Significant Investor visa			acf.product_care_service_links[5].product_care_service_link_title
s068	li	Visa Úc diện National Innovation Visa (NIV)	Australia National Innovation visa (NIV)			acf.product_care_service_links[6].product_care_service_link_title
s069	h3	Hiểu về nước Úc	Understanding Australia	86%: Understanding America		acf.product_care_topics_title
s070	p	Chuyên trang IMM Group tổng hợp các thông tin hữu ích với các chủ đề:	IMM Group's resource hub brings together practical information on the following topics:	100%: IMM Group's resource hub brings together practical information on the following topics:		acf.product_care_topics_desc#1
s071	li	Cuộc sống tại Úc	Living in Australia	87%: Living in the U.S.		acf.product_care_topics_links[0].product_care_topics_link_title
s072	li	Thuế Úc	Taxes in Australia			acf.product_care_topics_links[1].product_care_topics_link_title
s073	li	Kinh doanh tại Úc	Doing business in Australia	88%: Doing business in the U.S.		acf.product_care_topics_links[2].product_care_topics_link_title
s074	li	Giáo dục tại Úc	Education in Australia	86%: Education in the U.S.		acf.product_care_topics_links[3].product_care_topics_link_title
s075	li	Trợ cấp, phúc lợi, an sinh xã hội Úc	Allowances, benefits and social programs in Australia	94%: Welfare, benefits and Social Security in the U.S.		acf.product_care_topics_links[4].product_care_topics_link_title
s076	li	Du lịch Úc	Travel in Australia			acf.product_care_topics_links[5].product_care_topics_link_title
s077	li	Những người Việt thành công trên đất Úc	Immigrant success stories in Australia	94%: Immigrant success stories in the U.S.		acf.product_care_topics_links[6].product_care_topics_link_title
s078	li	Những câu chuyện định cư Úc truyền cảm hứng	Inspiring Australian immigration journeys	95%: Inspiring U.S. immigration journeys		acf.product_care_topics_links[7].product_care_topics_link_title
s079	h2	Câu hỏi thường gặp về Visa 188C	188C visa FAQs	92%: EB-1C green card FAQs		acf.product_faq_title
s080	h4	Visa 188C hiện còn nhận hồ sơ mới không?	Is the 188C visa still open to new applications?			acf.product_faq_items[0].product_faq_item_question
s081	p	Trạng thái chương trình	Program status	100%: Program status		acf.product_faq_items[0].product_faq_item_sections[0].product_faq_item_section_heading
s082	li	Không. Significant Investor Stream 188C đã đóng với hồ sơ mới từ 31/07/2024. Hồ sơ đã nộp trước thời điểm này vẫn tiếp tục được xử lý theo quy định.	No. The 188C Significant Investor stream closed permanently to new applications on July 31, 2024. Applications lodged before that date continue to be processed under the rules in force.		"#bo-qua-so: ngày 31/07/2024 viết theo lối Mỹ ""July 31, 2024"" nên bản Anh không còn số 7 đứng riêng"	acf.product_faq_items[0].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s083	h4	188C có cần trực tiếp kinh doanh tại Úc không?	Did the 188C require running a business in Australia?			acf.product_faq_items[1].product_faq_item_question
s084	p	Hình thức đầu tư	How the investment works	100%: How you invest		acf.product_faq_items[1].product_faq_item_sections[0].product_faq_item_section_heading
s085	li	Không. 188C là diện đầu tư qua quỹ đủ điều kiện, không yêu cầu nhà đầu tư trực tiếp thành lập hoặc vận hành doanh nghiệp.	No. The 188C was based on a complying significant investment, and it did not require the investor to establish or run a business.			acf.product_faq_items[1].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s086	h4	Có cần chứng minh nguồn tiền không?	Was proof of source of funds required?	100%: Do I have to prove my source of funds?		acf.product_faq_items[2].product_faq_item_question
s087	p	Nguồn tiền	Source of funds	100%: Source of funds		acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_heading
s088	li	Có. Nhà đầu tư cần chứng minh khoản đầu tư 5.000.000 AUD có nguồn gốc hợp pháp.	Yes. Investors had to show that the A$5,000,000 investment came from a lawful source of funds.			acf.product_faq_items[2].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s089	h4	Khoản đầu tư có rủi ro không?	Is the investment at risk?			acf.product_faq_items[3].product_faq_item_question
s090	p	Rủi ro đầu tư	Investment risk	96%: What are the investment risks?		acf.product_faq_items[3].product_faq_item_sections[0].product_faq_item_section_heading
s091	li	Có. Đầu tư qua quỹ là khoản đầu tư có rủi ro. Lợi nhuận và khả năng thu hồi vốn phụ thuộc vào hiệu quả quỹ và điều khoản đầu tư.	Yes. Investing through funds puts capital at risk. Returns, and the return of the capital itself, depend on how the funds perform and on the terms of the investment.			acf.product_faq_items[3].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s092	h4	Nếu quỹ thua lỗ có ảnh hưởng đến 888C không?	Does a loss in the funds affect the 888C application?			acf.product_faq_items[4].product_faq_item_question
s093	p	Ảnh hưởng tới 888C	Effect on the 888C stage			acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_heading
s094	li	Điều kiện chính là duy trì khoản đầu tư đủ điều kiện theo quy định. Tuy nhiên, kết quả xét duyệt vẫn phụ thuộc hồ sơ cụ thể và quyết định của cơ quan di trú.	The core condition is that the complying significant investment is held as required. Even so, the outcome depends on the individual case and on the decision of the Department of Home Affairs.			acf.product_faq_items[4].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s095	h4	Có yêu cầu tiếng Anh không?	Was English required?			acf.product_faq_items[5].product_faq_item_question
s096	p	Tiếng Anh	English			acf.product_faq_items[5].product_faq_item_sections[0].product_faq_item_section_heading
s097	li	Không bắt buộc trình độ tiếng Anh. Nếu không đáp ứng tiếng Anh, đương đơn và thành viên từ 18 tuổi có thể phải đóng phí ngoại ngữ theo quy định tại thời điểm nộp.	No level of English was required. Where functional English was not shown, the applicant and family members aged 18 and over may have had to pay the second instalment of the visa application charge that applied when the application was lodged.			acf.product_faq_items[5].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
s098	h4	Visa 188C có Medicare không?	Does the 188C visa include Medicare?			acf.product_faq_items[6].product_faq_item_question
s099	p	Medicare	Medicare			acf.product_faq_items[6].product_faq_item_sections[0].product_faq_item_section_heading
s100	li	Ở giai đoạn visa tạm trú 188C, gia đình cần mua bảo hiểm y tế tự túc. Medicare áp dụng sau khi đủ điều kiện thường trú.	During the 188C provisional stage, the family needs private health insurance. Medicare eligibility comes with permanent residence.			acf.product_faq_items[6].product_faq_item_sections[0].product_faq_item_section_bullets[0].product_faq_item_section_bullet_text
